Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      11/11          void std::_Destroy_aux<false>::__destroy<Person*>(Person*, Person*) [303]
-----------------------------------------------
                0.00    0.00       1/11          std::vector<Person, std::allocator<Person> >::~vector() [421]
                0.00    0.00      10/11          void std::vector<Person, std::allocator<Person> >::_M_realloc_insert<Person const&>(__gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > >, Person const&) [14]
[306]    0.0    0.00    0.00      11         void std::_Destroy<Person*, Person>(Person*, Person*, std::allocator<Person>&) [306]
                0.00    0.00      11/11          void std::_Destroy<Person*>(Person*, Person*) [305]
-----------------------------------------------
                0.00    0.00      10/10          Community::Community(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int, Coordinate, double, double, double, double) [335]
[307]    0.0    0.00    0.00      10         Point::Point(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Coordinate, double) [307]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Person> >::deallocate(std::allocator<Person>&, Person*, unsigned long) [314]
[308]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<Person>::deallocate(Person*, unsigned long) [308]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Person> >::allocate(std::allocator<Person>&, unsigned long) [315]
[309]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<Person>::allocate(unsigned long, void const*) [309]
                0.00    0.00      10/30          __gnu_cxx::new_allocator<Person>::max_size() const [288]
-----------------------------------------------
                0.00    0.00      10/10          void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [316]
[310]    0.0    0.00    0.00      10         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [310]
                0.00    0.00      10/20          double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [297]
                0.00    0.00      10/43914       operator new(unsigned long, void*) [58]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Person, std::allocator<Person> >::_M_realloc_insert<Person const&>(__gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > >, Person const&) [14]
[311]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > >::difference_type __gnu_cxx::operator-<Person*, std::vector<Person, std::allocator<Person> > >(__gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > > const&, __gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > > const&) [311]
                0.00    0.00      20/3211450     __gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > >::base() const [42]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Person, std::allocator<Person> >::_M_realloc_insert<Person const&>(__gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > >, Person const&) [14]
[312]    0.0    0.00    0.00      10         std::vector<Person, std::allocator<Person> >::_M_check_len(unsigned long, char const*) const [312]
                0.00    0.00      40/40          std::vector<Person, std::allocator<Person> >::size() const [282]
                0.00    0.00      20/20          std::vector<Person, std::allocator<Person> >::max_size() const [291]
                0.00    0.00      10/54          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [268]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Person, std::allocator<Person> >::_M_realloc_insert<Person const&>(__gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > >, Person const&) [14]
[313]    0.0    0.00    0.00      10         std::_Vector_base<Person, std::allocator<Person> >::_M_allocate(unsigned long) [313]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Person> >::allocate(std::allocator<Person>&, unsigned long) [315]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<Person, std::allocator<Person> >::_M_deallocate(Person*, unsigned long) [304]
[314]    0.0    0.00    0.00      10         std::allocator_traits<std::allocator<Person> >::deallocate(std::allocator<Person>&, Person*, unsigned long) [314]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<Person>::deallocate(Person*, unsigned long) [308]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<Person, std::allocator<Person> >::_M_allocate(unsigned long) [313]
[315]    0.0    0.00    0.00      10         std::allocator_traits<std::allocator<Person> >::allocate(std::allocator<Person>&, unsigned long) [315]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<Person>::allocate(unsigned long, void const*) [309]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::push_back(double const&) [320]
[316]    0.0    0.00    0.00      10         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [316]
                0.00    0.00      10/20          double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [297]
                0.00    0.00      10/10          void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [310]
-----------------------------------------------
                0.00    0.00      10/10          std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::partial_sum<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >) [373]
[317]    0.0    0.00    0.00      10         std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator=(double const&) [317]
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::push_back(double const&) [320]
-----------------------------------------------
                0.00    0.00      10/10          std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::partial_sum<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >) [373]
[318]    0.0    0.00    0.00      10         std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator*() [318]
-----------------------------------------------
                0.00    0.00      10/10          std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::partial_sum<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >) [373]
[319]    0.0    0.00    0.00      10         std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator++() [319]
-----------------------------------------------
                0.00    0.00      10/10          std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator=(double const&) [317]
[320]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::push_back(double const&) [320]
                0.00    0.00      10/10          void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [316]
-----------------------------------------------
                0.00    0.00      10/10          Community::Community(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int, Coordinate, double, double, double, double) [335]
[321]    0.0    0.00    0.00      10         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [321]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<Community, std::allocator<Community> >::max_size() const [324]
[322]    0.0    0.00    0.00       8         std::_Vector_base<Community, std::allocator<Community> >::_M_get_Tp_allocator() const [322]
-----------------------------------------------
                0.00    0.00       4/8           std::discrete_distribution<int>::param_type::param_type(std::initializer_list<double>) [361]
                0.00    0.00       4/8           std::initializer_list<double>::end() const [347]
[323]    0.0    0.00    0.00       8         std::initializer_list<double>::begin() const [323]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<Community, std::allocator<Community> >::_M_check_len(unsigned long, char const*) const [349]
[324]    0.0    0.00    0.00       8         std::vector<Community, std::allocator<Community> >::max_size() const [324]
                0.00    0.00       8/8           std::vector<Community, std::allocator<Community> >::_S_max_size(std::allocator<Community> const&) [328]
                0.00    0.00       8/8           std::_Vector_base<Community, std::allocator<Community> >::_M_get_Tp_allocator() const [322]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [326]
[325]    0.0    0.00    0.00       8         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [325]
                0.00    0.00       8/3132        std::allocator<double>::allocator() [127]
                0.00    0.00       8/3132        std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [129]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<double, std::allocator<double> >::vector() [331]
[326]    0.0    0.00    0.00       8         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [326]
                0.00    0.00       8/8           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [325]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<Community, std::allocator<Community> >::_S_max_size(std::allocator<Community> const&) [328]
[327]    0.0    0.00    0.00       8         std::allocator_traits<std::allocator<Community> >::max_size(std::allocator<Community> const&) [327]
                0.00    0.00       8/12          __gnu_cxx::new_allocator<Community>::max_size() const [302]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<Community, std::allocator<Community> >::max_size() const [324]
[328]    0.0    0.00    0.00       8         std::vector<Community, std::allocator<Community> >::_S_max_size(std::allocator<Community> const&) [328]
                0.00    0.00       8/8           std::allocator_traits<std::allocator<Community> >::max_size(std::allocator<Community> const&) [327]
                0.00    0.00       8/3236        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [115]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<Community, std::allocator<Community> >::_M_realloc_insert<Community const&>(__gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >, Community const&) [26]
[329]    0.0    0.00    0.00       8         std::vector<Community, std::allocator<Community> >::_S_use_relocate() [329]
                0.00    0.00       8/8           std::vector<Community, std::allocator<Community> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [330]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<Community, std::allocator<Community> >::_S_use_relocate() [329]
[330]    0.0    0.00    0.00       8         std::vector<Community, std::allocator<Community> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [330]
-----------------------------------------------
                0.00    0.00       4/8           main [1]
                0.00    0.00       4/8           std::discrete_distribution<int>::param_type::param_type(std::initializer_list<double>) [361]
[331]    0.0    0.00    0.00       8         std::vector<double, std::allocator<double> >::vector() [331]
                0.00    0.00       8/8           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [326]
-----------------------------------------------
                0.00    0.00       8/8           double* std::copy<double const*, double*>(double const*, double const*, double*) [379]
[332]    0.0    0.00    0.00       8         double const* std::__miter_base<double const*>(double const*) [332]
-----------------------------------------------
                0.00    0.00       8/8           double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [376]
[333]    0.0    0.00    0.00       8         double const* std::__niter_base<double const*>(double const*) [333]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<double, std::allocator<double> >::vector<double const*, void>(double const*, double const*, std::allocator<double> const&) [368]
                0.00    0.00       4/8           std::iterator_traits<double const*>::difference_type std::distance<double const*>(double const*, double const*) [380]
[334]    0.0    0.00    0.00       8         std::iterator_traits<double const*>::iterator_category std::__iterator_category<double const*>(double const* const&) [334]
-----------------------------------------------
                0.00    0.00       6/6           createworld(double, double) [25]
[335]    0.0    0.00    0.00       6         Community::Community(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int, Coordinate, double, double, double, double) [335]
                0.00    0.00      12/2517        Point::Point() [165]
                0.00    0.00      12/4053        Point::operator=(Point const&) [110]
                0.00    0.00      10/10          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [321]
                0.00    0.00      10/10          Point::Point(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Coordinate, double) [307]
                0.00    0.00      10/8066491     Point::~Point() [40]
                0.00    0.00       6/6           bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [337]
                0.00    0.00       5/5           double const& std::min<double>(double const&, double const&) [340]
-----------------------------------------------
                0.00    0.00       6/6           bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [337]
[336]    0.0    0.00    0.00       6         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [336]
-----------------------------------------------
                0.00    0.00       6/6           Community::Community(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int, Coordinate, double, double, double, double) [335]
[337]    0.0    0.00    0.00       6         bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [337]
                0.00    0.00       6/6           bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [336]
-----------------------------------------------
                0.00    0.00       5/5           void std::_Destroy<Community*>(Community*, Community*) [341]
[338]    0.0    0.00    0.00       5         void std::_Destroy_aux<false>::__destroy<Community*>(Community*, Community*) [338]
                0.00    0.00      13/20          Community* std::__addressof<Community>(Community&) [296]
                0.00    0.00      13/13          void std::_Destroy<Community>(Community*) [301]
-----------------------------------------------
                0.00    0.00       1/5           std::_Vector_base<Community, std::allocator<Community> >::~_Vector_base() [413]
                0.00    0.00       4/5           void std::vector<Community, std::allocator<Community> >::_M_realloc_insert<Community const&>(__gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >, Community const&) [26]
[339]    0.0    0.00    0.00       5         std::_Vector_base<Community, std::allocator<Community> >::_M_deallocate(Community*, unsigned long) [339]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<Community> >::deallocate(std::allocator<Community>&, Community*, unsigned long) [356]
-----------------------------------------------
                0.00    0.00       5/5           Community::Community(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int, Coordinate, double, double, double, double) [335]
[340]    0.0    0.00    0.00       5         double const& std::min<double>(double const&, double const&) [340]
-----------------------------------------------
                0.00    0.00       5/5           void std::_Destroy<Community*, Community>(Community*, Community*, std::allocator<Community>&) [342]
[341]    0.0    0.00    0.00       5         void std::_Destroy<Community*>(Community*, Community*) [341]
                0.00    0.00       5/5           void std::_Destroy_aux<false>::__destroy<Community*>(Community*, Community*) [338]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<Community, std::allocator<Community> >::~vector() [463]
                0.00    0.00       4/5           void std::vector<Community, std::allocator<Community> >::_M_realloc_insert<Community const&>(__gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >, Community const&) [26]
[342]    0.0    0.00    0.00       5         void std::_Destroy<Community*, Community>(Community*, Community*, std::allocator<Community>&) [342]
                0.00    0.00       5/5           void std::_Destroy<Community*>(Community*, Community*) [341]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<Community> >::deallocate(std::allocator<Community>&, Community*, unsigned long) [356]
[343]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<Community>::deallocate(Community*, unsigned long) [343]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<Community> >::allocate(std::allocator<Community>&, unsigned long) [357]
[344]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<Community>::allocate(unsigned long, void const*) [344]
                0.00    0.00       4/12          __gnu_cxx::new_allocator<Community>::max_size() const [302]
-----------------------------------------------
                0.00    0.00       4/4           std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::partial_sum<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >) [373]
[345]    0.0    0.00    0.00       4         bool __gnu_cxx::operator==<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [345]
                0.00    0.00       8/244         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [248]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<Community, std::allocator<Community> >::_M_realloc_insert<Community const&>(__gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >, Community const&) [26]
[346]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >::difference_type __gnu_cxx::operator-<Community*, std::vector<Community, std::allocator<Community> > >(__gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > > const&, __gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > > const&) [346]
                0.00    0.00       8/576         __gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >::base() const [242]
-----------------------------------------------
                0.00    0.00       4/4           std::discrete_distribution<int>::param_type::param_type(std::initializer_list<double>) [361]
[347]    0.0    0.00    0.00       4         std::initializer_list<double>::end() const [347]
                0.00    0.00       4/8           std::initializer_list<double>::begin() const [323]
                0.00    0.00       4/4           std::initializer_list<double>::size() const [348]
-----------------------------------------------
                0.00    0.00       4/4           std::initializer_list<double>::end() const [347]
[348]    0.0    0.00    0.00       4         std::initializer_list<double>::size() const [348]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<Community, std::allocator<Community> >::_M_realloc_insert<Community const&>(__gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >, Community const&) [26]
[349]    0.0    0.00    0.00       4         std::vector<Community, std::allocator<Community> >::_M_check_len(unsigned long, char const*) const [349]
                0.00    0.00      16/16          std::vector<Community, std::allocator<Community> >::size() const [298]
                0.00    0.00       8/8           std::vector<Community, std::allocator<Community> >::max_size() const [324]
                0.00    0.00       4/54          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [268]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >::reserve(unsigned long) [367]
[350]    0.0    0.00    0.00       4         std::vector<double, std::allocator<double> >::capacity() const [350]
-----------------------------------------------
                0.00    0.00       4/4           double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [374]
[351]    0.0    0.00    0.00       4         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [351]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<Community, std::allocator<Community> >::_M_realloc_insert<Community const&>(__gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >, Community const&) [26]
[352]    0.0    0.00    0.00       4         std::_Vector_base<Community, std::allocator<Community> >::_M_allocate(unsigned long) [352]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<Community> >::allocate(std::allocator<Community>&, unsigned long) [357]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >::vector<double const*, void>(double const*, double const*, std::allocator<double> const&) [368]
[353]    0.0    0.00    0.00       4         std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [353]
                0.00    0.00       4/3124        std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [132]
-----------------------------------------------
                0.00    0.00       1/4           gen_prob_move() [93]
                0.00    0.00       1/4           Person::set_quarantine() [240]
                0.00    0.00       1/4           Person::set_latent() [173]
                0.00    0.00       1/4           Person::gen_prob() [170]
[354]    0.0    0.00    0.00       4         std::random_device::random_device() [354]
-----------------------------------------------
                0.00    0.00       1/4           gen_prob_move() [93]
                0.00    0.00       1/4           Person::set_quarantine() [240]
                0.00    0.00       1/4           Person::set_latent() [173]
                0.00    0.00       1/4           Person::gen_prob() [170]
[355]    0.0    0.00    0.00       4         std::random_device::operator()() [355]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<Community, std::allocator<Community> >::_M_deallocate(Community*, unsigned long) [339]
[356]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<Community> >::deallocate(std::allocator<Community>&, Community*, unsigned long) [356]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<Community>::deallocate(Community*, unsigned long) [343]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<Community, std::allocator<Community> >::_M_allocate(unsigned long) [352]
[357]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<Community> >::allocate(std::allocator<Community>&, unsigned long) [357]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<Community>::allocate(unsigned long, void const*) [344]
-----------------------------------------------
                0.00    0.00       4/4           double* std::uninitialized_copy<double const*, double*>(double const*, double const*, double*) [377]
[358]    0.0    0.00    0.00       4         double* std::__uninitialized_copy<true>::__uninit_copy<double const*, double*>(double const*, double const*, double*) [358]
                0.00    0.00       4/4           double* std::copy<double const*, double*>(double const*, double const*, double*) [379]
-----------------------------------------------
                0.00    0.00       4/4           std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::back_inserter<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [375]
[359]    0.0    0.00    0.00       4         std::back_insert_iterator<std::vector<double, std::allocator<double> > >::back_insert_iterator(std::vector<double, std::allocator<double> >&) [359]
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [372]
-----------------------------------------------
                0.00    0.00       4/4           std::discrete_distribution<int>::param_type::param_type(std::initializer_list<double>) [361]
[360]    0.0    0.00    0.00       4         std::discrete_distribution<int>::param_type::_M_initialize() [360]
                0.00    0.00      16/56          std::vector<double, std::allocator<double> >::begin() [267]
                0.00    0.00      12/468016      std::vector<double, std::allocator<double> >::size() const [46]
                0.00    0.00      12/52          std::vector<double, std::allocator<double> >::end() [269]
                0.00    0.00       4/4           double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double) [371]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__detail::__normalize<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [369]
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >::reserve(unsigned long) [367]
                0.00    0.00       4/4           std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::back_inserter<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [375]
                0.00    0.00       4/4           std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::partial_sum<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >) [373]
                0.00    0.00       4/461764      std::vector<double, std::allocator<double> >::operator[](unsigned long) [47]
-----------------------------------------------
                0.00    0.00       4/4           std::discrete_distribution<int>::discrete_distribution(std::initializer_list<double>) [363]
[361]    0.0    0.00    0.00       4         std::discrete_distribution<int>::param_type::param_type(std::initializer_list<double>) [361]
                0.00    0.00       4/3132        std::allocator<double>::allocator() [127]
                0.00    0.00       4/4           std::initializer_list<double>::end() const [347]
                0.00    0.00       4/8           std::initializer_list<double>::begin() const [323]
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >::vector<double const*, void>(double const*, double const*, std::allocator<double> const&) [368]
                0.00    0.00       4/9380        std::allocator<double>::~allocator() [98]
                0.00    0.00       4/8           std::vector<double, std::allocator<double> >::vector() [331]
                0.00    0.00       4/4           std::discrete_distribution<int>::param_type::_M_initialize() [360]
-----------------------------------------------
                0.00    0.00       4/4           std::discrete_distribution<int>::~discrete_distribution() [455]
[362]    0.0    0.00    0.00       4         std::discrete_distribution<int>::param_type::~param_type() [362]
                0.00    0.00       8/3132        std::vector<double, std::allocator<double> >::~vector() [131]
-----------------------------------------------
                0.00    0.00       1/4           gen_prob_move() [93]
                0.00    0.00       1/4           Person::set_quarantine() [240]
                0.00    0.00       1/4           Person::set_latent() [173]
                0.00    0.00       1/4           Person::gen_prob() [170]
[363]    0.0    0.00    0.00       4         std::discrete_distribution<int>::discrete_distribution(std::initializer_list<double>) [363]
                0.00    0.00       4/4           std::discrete_distribution<int>::param_type::param_type(std::initializer_list<double>) [361]
-----------------------------------------------
                0.00    0.00       4/4           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [365]
[364]    0.0    0.00    0.00       4         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [364]
                0.00    0.00    2496/2496        unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [167]
                0.00    0.00    2492/2492        unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [169]
-----------------------------------------------
                0.00    0.00       1/4           gen_prob_move() [93]
                0.00    0.00       1/4           Person::set_quarantine() [240]
                0.00    0.00       1/4           Person::set_latent() [173]
                0.00    0.00       1/4           Person::gen_prob() [170]
[365]    0.0    0.00    0.00       4         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [365]
                0.00    0.00       4/4           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [364]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >::vector<double const*, void>(double const*, double const*, std::allocator<double> const&) [368]
[366]    0.0    0.00    0.00       4         void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [366]
                0.00    0.00       8/6492        std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [100]
                0.00    0.00       4/4           std::iterator_traits<double const*>::difference_type std::distance<double const*>(double const*, double const*) [380]
